series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU2188100000000D	U	2	810000	000000	00	99999	D	18	Private Industry Retirement and savings for Other services industry; Cost per hour worked		2004	Q01	2021	Q01
CMU2188100000000P	U	2	810000	000000	00	99999	P	18	Private Industry Retirement and savings for Other services industry; Percent of total compensation		2004	Q01	2021	Q01
CMU2188100000610D	U	2	810000	000000	25	99999	D	18	Private Industry Retirement and savings for Full-time workers other services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2188100000610P	U	2	810000	000000	25	99999	P	18	Private Industry Retirement and savings for Full-time workers other services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU218G000000000D	U	2	G00000	000000	00	99999	D	18	Private Industry Retirement and savings for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000000P	U	2	G00000	000000	00	99999	P	18	Private Industry Retirement and savings for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000110D	U	2	G00000	000000	01	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 1-99 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000110P	U	2	G00000	000000	01	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 1-99 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000111D	U	2	G00000	000000	02	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 1-49 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000111P	U	2	G00000	000000	02	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 1-49 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000112D	U	2	G00000	000000	04	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 50-99 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000112P	U	2	G00000	000000	04	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 50-99 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000120D	U	2	G00000	000000	05	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 100 or more workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000120P	U	2	G00000	000000	05	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 100 or more workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000121D	U	2	G00000	000000	06	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 100-499 workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000121P	U	2	G00000	000000	06	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 100-499 workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000122D	U	2	G00000	000000	07	99999	D	18	Private Industry Retirement and savings for Goods producing industry establishments with 500 or more workers; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000122P	U	2	G00000	000000	07	99999	P	18	Private Industry Retirement and savings for Goods producing industry establishments with 500 or more workers; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000510D	U	2	G00000	000000	23	99999	D	18	Private Industry Retirement and savings for Union workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000510P	U	2	G00000	000000	23	99999	P	18	Private Industry Retirement and savings for Union workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000520D	U	2	G00000	000000	24	99999	D	18	Private Industry Retirement and savings for Nonunion workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000520P	U	2	G00000	000000	24	99999	P	18	Private Industry Retirement and savings for Nonunion workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000000610D	U	2	G00000	000000	25	99999	D	18	Private Industry Retirement and savings for Full-time workers in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000000610P	U	2	G00000	000000	25	99999	P	18	Private Industry Retirement and savings for Full-time workers in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000100000D	U	2	G00000	112900	00	99999	D	18	Private Industry Retirement and savings for Management,professional, and related occupations in goods producing industries; Cost per hour worked	D,3	2004	Q01	2021	Q01
CMU218G000100000P	U	2	G00000	112900	00	99999	P	18	Private Industry Retirement and savings for Management,professional, and related occupations in goods producing industries; Percent of total compensation	D,3	2004	Q01	2021	Q01
CMU218G000110000D	U	2	G00000	111300	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU218G000110000P	U	2	G00000	111300	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU218G000120000D	U	2	G00000	152900	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU218G000120000P	U	2	G00000	152900	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU218G000200000D	U	2	G00000	414300	00	99999	D	18	Private Industry Retirement and savings for Sales and office occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000200000P	U	2	G00000	414300	00	99999	P	18	Private Industry Retirement and savings for Sales and office occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000220000D	U	2	G00000	430000	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU218G000220000P	U	2	G00000	430000	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU218G000400000D	U	2	G00000	454900	00	99999	D	18	Private Industry Retirement and savings for Natural resources, construction, and maintenance occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000400000P	U	2	G00000	454900	00	99999	P	18	Private Industry Retirement and savings for Natural resources, construction, and maintenance occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000405000D	U	2	G00000	454700	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in construction, and extraction, farming, fishing, and forestry occupations		2006	Q04	2021	Q01
CMU218G000405000P	U	2	G00000	454700	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in construction, and extraction, farming, fishing, and forestry occupations		2006	Q04	2021	Q01
CMU218G000430000D	U	2	G00000	490000	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU218G000430000P	U	2	G00000	490000	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU218G000500000D	U	2	G00000	515300	00	99999	D	18	Private Industry Retirement and savings for Production, transportation, and material moving occupations in goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU218G000500000P	U	2	G00000	515300	00	99999	P	18	Private Industry Retirement and savings for Production, transportation, and material moving occupations in goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU218G000510000D	U	2	G00000	510000	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in production occupations		2006	Q04	2021	Q01
CMU218G000510000P	U	2	G00000	510000	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in production occupations		2006	Q04	2021	Q01
CMU218G000520000D	U	2	G00000	530000	00	99999	D	18	Retirement and savings cost per employee hour worked for private goods producing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU218G000520000P	U	2	G00000	530000	00	99999	P	18	Retirement and savings as a percent of total compensation for private goods producing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU218S000000000D	U	2	S00000	000000	00	99999	D	18	Private Industry Retirement and savings for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000000P	U	2	S00000	000000	00	99999	P	18	Private Industry Retirement and savings for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000110D	U	2	S00000	000000	01	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 1-99 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000110P	U	2	S00000	000000	01	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 1-99 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000111D	U	2	S00000	000000	02	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 1-49 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000111P	U	2	S00000	000000	02	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 1-49 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000112D	U	2	S00000	000000	04	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 50-99 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000112P	U	2	S00000	000000	04	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 50-99 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000120D	U	2	S00000	000000	05	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 100 or more workers, service providing; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000120P	U	2	S00000	000000	05	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 100 or more workers, service providing; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000121D	U	2	S00000	000000	06	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 100-499 workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000121P	U	2	S00000	000000	06	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 100-499 workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000122D	U	2	S00000	000000	07	99999	D	18	Private Industry Retirement and savings for Service providing industry establishments with 500 or more workers; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000122P	U	2	S00000	000000	07	99999	P	18	Private Industry Retirement and savings for Service providing industry establishments with 500 or more workers; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000510D	U	2	S00000	000000	23	99999	D	18	Private Industry Retirement and savings for Union workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000510P	U	2	S00000	000000	23	99999	P	18	Private Industry Retirement and savings for Union workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000520D	U	2	S00000	000000	24	99999	D	18	Private Industry Retirement and savings for Nonunion workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000520P	U	2	S00000	000000	24	99999	P	18	Private Industry Retirement and savings for Nonunion workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000610D	U	2	S00000	000000	25	99999	D	18	Private Industry Retirement and savings for Full-time workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000610P	U	2	S00000	000000	25	99999	P	18	Private Industry Retirement and savings for Full-time workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000000620D	U	2	S00000	000000	26	99999	D	18	Private Industry Retirement and savings for Part-time workers in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000000620P	U	2	S00000	000000	26	99999	P	18	Private Industry Retirement and savings for Part-time workers in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000100000D	U	2	S00000	112900	00	99999	D	18	Private Industry Retirement and savings for Management, professional, and related occupations in service providing industries; Cost per hour worked	E,3	2004	Q01	2021	Q01
CMU218S000100000P	U	2	S00000	112900	00	99999	P	18	Private Industry Retirement and savings for Management, professional, and related occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000110000D	U	2	S00000	111300	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU218S000110000P	U	2	S00000	111300	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU218S000120000D	U	2	S00000	152900	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU218S000120000P	U	2	S00000	152900	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU218S000200000D	U	2	S00000	414300	00	99999	D	18	Private Industry Retirement and savings for Sales and office occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000200000P	U	2	S00000	414300	00	99999	P	18	Private Industry Retirement and savings for Sales and office occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000210000D	U	2	S00000	410000	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU218S000210000P	U	2	S00000	410000	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU218S000220000D	U	2	S00000	430000	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU218S000220000P	U	2	S00000	430000	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU218S000300000D	U	2	S00000	313900	00	99999	D	18	Private Industry Retirement and savings for Service occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000300000P	U	2	S00000	313900	00	99999	P	18	Private Industry Retirement and savings for Service occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000400000D	U	2	S00000	454900	00	99999	D	18	Private Industry Retirement and savings for Natural resources, construction, and maintenance occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000400000P	U	2	S00000	454900	00	99999	P	18	Private Industry Retirement and savings for Natural resources, construction, and maintenance occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000430000D	U	2	S00000	490000	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU218S000430000P	U	2	S00000	490000	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in installation, maintenance, and repair occupations		2006	Q04	2021	Q01
CMU218S000500000D	U	2	S00000	515300	00	99999	D	18	Private Industry Retirement and savings for Production, transportation, and material moving occupations in service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU218S000500000P	U	2	S00000	515300	00	99999	P	18	Private Industry Retirement and savings for Production, transportation, and material moving occupations in service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU218S000510000D	U	2	S00000	510000	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in production occupations		2006	Q04	2021	Q01
CMU218S000510000P	U	2	S00000	510000	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in production occupations		2006	Q04	2021	Q01
CMU218S000520000D	U	2	S00000	530000	00	99999	D	18	Retirement and savings cost per employee hour worked for private service providing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU218S000520000P	U	2	S00000	530000	00	99999	P	18	Retirement and savings as a percent of total compensation for private service providing industry workers in transportation and material moving occupations		2006	Q04	2021	Q01
CMU2190000000000D	U	2	000000	000000	00	99999	D	19	Private Industry Defined benefit for All occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000000P	U	2	000000	000000	00	99999	P	19	Private Industry Defined benefit for All occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000110D	U	2	000000	000000	01	99999	D	19	Private Industry Defined benefit for Establishments with 1-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000110P	U	2	000000	000000	01	99999	P	19	Private Industry Defined benefit for Establishments with 1-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000111D	U	2	000000	000000	02	99999	D	19	Private Industry Defined benefit for Establishments with 1-49 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000111P	U	2	000000	000000	02	99999	P	19	Private Industry Defined benefit for Establishments with 1-49 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000112D	U	2	000000	000000	04	99999	D	19	Private Industry Defined benefit for Establishments with 50-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000112P	U	2	000000	000000	04	99999	P	19	Private Industry Defined benefit for Establishments with 50-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000120D	U	2	000000	000000	05	99999	D	19	Private Industry Defined benefit for Establishments with 100 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000120P	U	2	000000	000000	05	99999	P	19	Private Industry Defined benefit for Establishments with 100 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000121D	U	2	000000	000000	06	99999	D	19	Private Industry Defined benefit for Establishments with 100-499 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000121P	U	2	000000	000000	06	99999	P	19	Private Industry Defined benefit for Establishments with 100-499 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000122D	U	2	000000	000000	07	99999	D	19	Private Industry Defined benefit for Establishments with 500 or more workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000122P	U	2	000000	000000	07	99999	P	19	Private Industry Defined benefit for Establishments with 500 or more workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000210D	U	2	000000	000000	00	98100	D	19	Private Industry Defined benefit for Northeast Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000210P	U	2	000000	000000	00	98100	P	19	Private Industry Defined benefit for Northeast Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000211D	U	2	000000	000000	00	99100	D	19	Private Industry Defined benefit for New England; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000211P	U	2	000000	000000	00	99100	P	19	Private Industry Defined benefit for New England; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000212D	U	2	000000	000000	00	99120	D	19	Private Industry Defined benefit for Middle Atlantic; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000212P	U	2	000000	000000	00	99120	P	19	Private Industry Defined benefit for Middle Atlantic; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000220D	U	2	000000	000000	00	98200	D	19	Private Industry Defined benefit for South Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000220P	U	2	000000	000000	00	98200	P	19	Private Industry Defined benefit for South Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000225D	U	2	000000	000000	00	99140	D	19	Private Industry Defined benefit for South Atlantic; Cost per hour worked	K	2004	Q01	2021	Q01
CMU2190000000225P	U	2	000000	000000	00	99140	P	19	Private Industry Defined benefit for South Atlantic; Percent of total compensation	K	2004	Q01	2021	Q01
CMU2190000000226D	U	2	000000	000000	00	99130	D	19	Private Industry Defined benefit for East South Central; Cost per hour worked	L	2004	Q01	2021	Q01
CMU2190000000226P	U	2	000000	000000	00	99130	P	19	Private Industry Defined benefit for East South Central; Percent of total compensation	L	2004	Q01	2021	Q01
CMU2190000000227D	U	2	000000	000000	00	99170	D	19	Private Industry Defined benefit for West South Central; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000227P	U	2	000000	000000	00	99170	P	19	Private Industry Defined benefit for West South Central; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000230D	U	2	000000	000000	00	98300	D	19	Private Industry Defined benefit for Midwest Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000230P	U	2	000000	000000	00	98300	P	19	Private Industry Defined benefit for Midwest Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000233D	U	2	000000	000000	00	99150	D	19	Private Industry Defined benefit for East North Central; Cost per hour worked	N	2004	Q01	2021	Q01
CMU2190000000233P	U	2	000000	000000	00	99150	P	19	Private Industry Defined benefit for East North Central; Percent of total compensation	N	2004	Q01	2021	Q01
CMU2190000000234D	U	2	000000	000000	00	99160	D	19	Private Industry Defined benefit for West North Central; Cost per hour worked	O	2004	Q01	2021	Q01
CMU2190000000234P	U	2	000000	000000	00	99160	P	19	Private Industry Defined benefit for West North Central; Percent of total compensation	O	2004	Q01	2021	Q01
CMU2190000000240D	U	2	000000	000000	00	98400	D	19	Private Industry Defined benefit for West Region; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000240P	U	2	000000	000000	00	98400	P	19	Private Industry Defined benefit for West Region; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000248D	U	2	000000	000000	00	99180	D	19	Private Industry Defined benefit for Mountain; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000248P	U	2	000000	000000	00	99180	P	19	Private Industry Defined benefit for Mountain; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000249D	U	2	000000	000000	00	99190	D	19	Private Industry Defined benefit for Pacific; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000249P	U	2	000000	000000	00	99190	P	19	Private Industry Defined benefit for Pacific; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000310D	U	2	000000	000000	00	99210	D	19	Private Industry Defined benefit for Metropolitan areas; Cost per hour worked	Z	2004	Q01	2008	Q03
CMU2190000000310P	U	2	000000	000000	00	99210	P	19	Private Industry Defined benefit for Metropolitan areas; Percent of total compensation	Z	2004	Q01	2008	Q03
CMU2190000000320D	U	2	000000	000000	00	99220	D	19	Private Industry Defined benefit for Nonmetropolitan areas; Cost per hour worked	Z	2004	Q01	2008	Q03
CMU2190000000320P	U	2	000000	000000	00	99220	P	19	Private Industry Defined benefit for Nonmetropolitan areas; Percent of total compensation	Z	2004	Q01	2008	Q03
CMU2190000000510D	U	2	000000	000000	23	99999	D	19	Private Industry Defined benefit for Union workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000510P	U	2	000000	000000	23	99999	P	19	Private Industry Defined benefit for Union workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000000520D	U	2	000000	000000	24	99999	D	19	Private Industry Defined benefit for Nonunion workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000000520P	U	2	000000	000000	24	99999	P	19	Private Industry Defined benefit for Nonunion workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000100000D	U	2	000000	112900	00	99999	D	19	Private Industry Defined benefit for Management, professional, and related occupations; Cost per hour worked	3	2004	Q01	2021	Q01
CMU2190000100000P	U	2	000000	112900	00	99999	P	19	Private Industry Defined benefit for Management, professional, and related occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000200000D	U	2	000000	414300	00	99999	D	19	Private Industry Defined benefit for Sales and office occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000200000P	U	2	000000	414300	00	99999	P	19	Private Industry Defined benefit for Sales and office occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000300000D	U	2	000000	313900	00	99999	D	19	Private Industry Defined benefit for Service occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000300000P	U	2	000000	313900	00	99999	P	19	Private Industry Defined benefit for Service occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000400000D	U	2	000000	454900	00	99999	D	19	Private Industry Defined benefit for Natural resources, construction, and maintenance occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000400000P	U	2	000000	454900	00	99999	P	19	Private Industry Defined benefit for Natural resources, construction, and maintenance occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2190000500000D	U	2	000000	515300	00	99999	D	19	Private Industry Defined benefit for Production, transportation, and material moving occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2190000500000P	U	2	000000	515300	00	99999	P	19	Private Industry Defined benefit for Production, transportation, and material moving occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2192300000000D	U	2	230000	000000	00	99999	D	19	Private Industry Defined benefit for Construction industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2192300000000P	U	2	230000	000000	00	99999	P	19	Private Industry Defined benefit for Construction industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2193000000000D	U	2	300000	000000	00	99999	D	19	Private Industry Defined benefit for Manufacturing industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2193000000000P	U	2	300000	000000	00	99999	P	19	Private Industry Defined benefit for Manufacturing industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2194000000000D	U	2	400000	000000	00	99999	D	19	Private Industry Defined benefit for Trade,transportation, and utilities; Cost per hour worked		2004	Q01	2021	Q01
CMU2194000000000P	U	2	400000	000000	00	99999	P	19	Private Industry Defined benefit for Trade,transportation, and utilities; Percent of total compensation		2004	Q01	2021	Q01
CMU2195100000000D	U	2	510000	000000	00	99999	D	19	Private Industry Defined benefit for Information industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2195100000000P	U	2	510000	000000	00	99999	P	19	Private Industry Defined benefit for Information industries; Percent of total compensation		2004	Q01	2021	Q01
CMU219520A000000D	U	2	520A00	000000	00	99999	D	19	Private Industry Defined benefit for Financial activities industries; Cost per hour worked		2004	Q01	2021	Q01
CMU219520A000000P	U	2	520A00	000000	00	99999	P	19	Private Industry Defined benefit for Financial activities industries; Percent of total compensation		2004	Q01	2021	Q01
CMU219540A000000D	U	2	540A00	000000	00	99999	D	19	Private Industry Defined benefit for Professional and business services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU219540A000000P	U	2	540A00	000000	00	99999	P	19	Private Industry Defined benefit for Professional and business services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2196000000000D	U	2	600000	000000	00	99999	D	19	Private Industry Defined benefit for Education and health services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2196000000000P	U	2	600000	000000	00	99999	P	19	Private Industry Defined benefit for Education and health services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2197000000000D	U	2	700000	000000	00	99999	D	19	Private Industry Defined benefit for Leisure and hospitality; Cost per hour worked		2004	Q01	2021	Q01
CMU2197000000000P	U	2	700000	000000	00	99999	P	19	Private Industry Defined benefit for Leisure and hospitality; Percent of total compensation		2004	Q01	2021	Q01
CMU2198100000000D	U	2	810000	000000	00	99999	D	19	Private Industry Defined benefit for Other services industry; Cost per hour worked		2004	Q01	2021	Q01
CMU2198100000000P	U	2	810000	000000	00	99999	P	19	Private Industry Defined benefit for Other services industry; Percent of total compensation		2004	Q01	2021	Q01
CMU219G000000000D	U	2	G00000	000000	00	99999	D	19	Private Industry Defined benefit for Goods producing industries; Cost per hour worked	D	2004	Q01	2021	Q01
CMU219G000000000P	U	2	G00000	000000	00	99999	P	19	Private Industry Defined benefit for Goods producing industries; Percent of total compensation	D	2004	Q01	2021	Q01
CMU219S000000000D	U	2	S00000	000000	00	99999	D	19	Private Industry Defined benefit for Service providing industries; Cost per hour worked	E	2004	Q01	2021	Q01
CMU219S000000000P	U	2	S00000	000000	00	99999	P	19	Private Industry Defined benefit for Service providing industries; Percent of total compensation	E	2004	Q01	2021	Q01
CMU2200000000000D	U	2	000000	000000	00	99999	D	20	Private Industry Defined contribution for All occupations; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000000P	U	2	000000	000000	00	99999	P	20	Private Industry Defined contribution for All occupations; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000110D	U	2	000000	000000	01	99999	D	20	Private Industry Defined contribution for Establishments with 1-99 workers; Cost per hour worked		2004	Q01	2021	Q01
CMU2200000000110P	U	2	000000	000000	01	99999	P	20	Private Industry Defined contribution for Establishments with 1-99 workers; Percent of total compensation		2004	Q01	2021	Q01
CMU2200000000111D	U	2	000000	000000	02	99999	D	20	Private Industry Defined contribution for Establishments with 1-49 workers; Cost per hour worked		2004	Q01	2021	Q01
