YEAR,NAICS,SECTOR_CODE_MP,SECTOR_NAME_MP,01_2_MP,01_3_MP,03_2_MP,03_3_MP,04_2_MP,04_3_MP,05_2_MP,05_3_MP,06_2_MP,06_3_MP,07_2_MP,07_3_MP,08_2_MP,08_3_MP,15_2_MP,15_3_MP,16_2_MP,16_3_MP,17_2_MP,17_3_MP,18_2_MP,18_3_MP,19_2_MP,19_3_MP,20_2_MP,20_3_MP,51_2_MP,51_3_MP,55_2_MP,55_3_MP,56_2_MP,56_3_MP,57_2_MP,57_3_MP,61_1_MP,62_1_MP,63_1_MP,64_1_MP,65_1_MP,66_1_MP,67_1_MP,68_1_MP,69_1_MP,70_1_MP,71_1_MP,74_2_MP,74_3_MP,76_2_MP,76_3_MP,77_2_MP,77_3_MP,78_2_MP,78_3_MP
2014,336400,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,336500,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,336600,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,336700,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,336800,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,336900,5370,Other transportation equipment (NAICS 3364-3369),     102.278,         0.3,     107.037,         4.0,     101.441,         1.1,     101.341,         0.7,     109.057,         4.3,     107.921,         3.2,     101.053,         1.0,     100.226,         0.2,     100.041,         0.0,     100.251,         0.1,     100.260,         0.2,      99.653,        -0.1,     100.281,         0.1,     109.475,         4.4,      90.901,        -4.4,     117.773,         9.3,     101.320,         1.8,     287.611,      61.942,      76.973,       1.380,     108.420,      38.897,       0.215,       0.268,       0.005,       0.377,       0.135,      99.950,         0.0,     106.034,         3.3,     100.124,         0.2,     106.112,         3.5
2014,337000,5400,Furniture and related products (NAICS 337),     103.355,         0.9,      99.123,        -0.3,     100.263,        -0.2,     106.669,         5.2,      95.349,        -3.9,     102.180,         0.9,      93.315,        -4.7,      99.441,        -0.4,      99.991,         0.0,      99.404,        -0.4,      99.798,         0.1,      99.993,         0.0,     100.052,         0.0,     102.449,         0.7,      83.169,        -7.0,      97.411,        -2.7,      90.328,        -2.5,      66.864,       5.876,      19.776,       0.636,      32.617,       7.959,       0.088,       0.296,       0.010,       0.488,       0.119,      99.742,        -0.1,      95.248,        -3.6,      97.851,        -0.9,      92.961,        -4.5
2014,339000,5450,Miscellaneous manufacturing (NAICS 339),      98.151,         1.0,     104.645,        -2.6,     104.521,         1.9,     102.088,         0.9,      99.285,        -3.3,      98.268,        -3.5,     101.035,         0.2,     100.221,         0.0,     100.176,         0.1,      99.705,        -0.1,      99.533,        -0.3,     100.193,         0.1,     100.143,         0.0,     102.711,        -1.7,      98.603,       -15.0,     110.403,        -5.2,     100.886,       -10.9,     142.222,      28.046,      52.060,       0.973,      41.869,      19.274,       0.197,       0.366,       0.007,       0.294,       0.136,      99.964,        -0.1,     101.806,        -2.1,      99.644,        -1.8,     101.406,        -4.0
2015,311000,5500,"Food and beverage and tobacco products (NAICS 311,312)",      98.937,        -0.6,     104.387,         3.5,     105.164,         2.1,     106.540,         4.5,      98.989,        -0.9,      98.206,         0.8,     100.797,        -1.6,     100.084,        -0.3,     100.027,         0.0,      99.969,        -0.2,     100.274,         0.1,     100.056,         0.0,     100.033,         0.0,     103.278,         2.8,      84.984,       -10.3,     104.370,         4.6,     104.249,        -0.8,     775.149,     129.704,     105.952,      10.005,     465.946,      63.542,       0.167,       0.137,       0.013,       0.601,       0.082,      99.694,        -0.2,     100.015,         0.5,      99.986,        -0.4,      99.696,        -0.1
2015,312000,5500,"Food and beverage and tobacco products (NAICS 311,312)",      98.937,        -0.6,     104.387,         3.5,     105.164,         2.1,     106.540,         4.5,      98.989,        -0.9,      98.206,         0.8,     100.797,        -1.6,     100.084,        -0.3,     100.027,         0.0,      99.969,        -0.2,     100.274,         0.1,     100.056,         0.0,     100.033,         0.0,     103.278,         2.8,      84.984,       -10.3,     104.370,         4.6,     104.249,        -0.8,     775.149,     129.704,     105.952,      10.005,     465.946,      63.542,       0.167,       0.137,       0.013,       0.601,       0.082,      99.694,        -0.2,     100.015,         0.5,      99.986,        -0.4,      99.696,        -0.1
2015,313000,5550,"Textile mills and textile product mills (NAICS 313,314)",     101.440,        -2.1,      98.728,        -2.0,      95.655,        -1.2,     100.433,         2.6,     102.835,        -6.5,     104.699,        -2.9,      98.219,        -3.7,      99.803,        -0.4,      99.972,         0.0,      99.597,        -0.4,     100.771,         0.0,     100.120,         0.0,     100.106,         0.0,     100.150,        -4.1,      82.415,       -14.5,      97.909,        -3.8,     106.507,        -1.7,      47.801,       5.221,      12.659,       1.290,      23.496,       5.135,       0.109,       0.265,       0.027,       0.492,       0.107,      99.507,        -0.5,     100.395,        -3.2,     100.898,        -0.4,     100.798,        -4.1
2015,314000,5550,"Textile mills and textile product mills (NAICS 313,314)",     101.440,        -2.1,      98.728,        -2.0,      95.655,        -1.2,     100.433,         2.6,     102.835,        -6.5,     104.699,        -2.9,      98.219,        -3.7,      99.803,        -0.4,      99.972,         0.0,      99.597,        -0.4,     100.771,         0.0,     100.120,         0.0,     100.106,         0.0,     100.150,        -4.1,      82.415,       -14.5,      97.909,        -3.8,     106.507,        -1.7,      47.801,       5.221,      12.659,       1.290,      23.496,       5.135,       0.109,       0.265,       0.027,       0.492,       0.107,      99.507,        -0.5,     100.395,        -3.2,     100.898,        -0.4,     100.798,        -4.1
2015,315000,5600,"Apparel and leather and applied products (NAICS 315,316)",      98.433,        -1.7,      95.687,        -0.6,      96.915,        -1.8,      96.761,        -0.6,      99.193,        -2.7,      97.186,        -0.5,     102.065,        -2.2,     100.275,        -0.2,     100.045,         0.0,      99.890,        -0.2,     100.965,        -0.6,     100.229,         0.0,     100.111,         0.0,      94.188,        -2.3,      90.173,        11.1,      98.061,        -0.5,      82.143,        -0.1,      15.322,       1.635,       7.999,       0.050,       4.274,       1.364,       0.107,       0.522,       0.003,       0.279,       0.089,      99.982,         0.0,     100.875,        -0.3,      98.690,         0.0,      99.534,        -0.3
2015,316000,5600,"Apparel and leather and applied products (NAICS 315,316)",      98.433,        -1.7,      95.687,        -0.6,      96.915,        -1.8,      96.761,        -0.6,      99.193,        -2.7,      97.186,        -0.5,     102.065,        -2.2,     100.275,        -0.2,     100.045,         0.0,      99.890,        -0.2,     100.965,        -0.6,     100.229,         0.0,     100.111,         0.0,      94.188,        -2.3,      90.173,        11.1,      98.061,        -0.5,      82.143,        -0.1,      15.322,       1.635,       7.999,       0.050,       4.274,       1.364,       0.107,       0.522,       0.003,       0.279,       0.089,      99.982,         0.0,     100.875,        -0.3,      98.690,         0.0,      99.534,        -0.3
2015,321000,5000,Wood products (NAICS 321),      97.930,         0.3,     112.675,         3.2,     105.339,         2.5,     108.659,         0.9,     100.460,         2.6,     104.750,         0.9,      95.904,         1.7,      99.422,         0.2,      99.965,         0.0,      99.405,         0.2,      99.727,         0.0,      99.999,         0.0,     100.053,         0.0,     110.343,         3.5,     104.298,         4.7,     115.475,         3.3,     123.123,         8.9,      82.012,      10.430,      21.867,       2.081,      38.887,       8.747,       0.127,       0.267,       0.025,       0.474,       0.107,      99.836,         0.1,     102.442,         1.2,     101.161,         0.8,     103.461,         2.1
2015,322000,5650,Paper products (NAICS 322),     101.381,         0.2,      96.766,        -1.3,     101.010,         0.9,     100.275,        -0.3,      98.823,         0.0,      97.121,        -2.0,     101.752,         2.1,     100.323,         0.4,      99.953,         0.0,     100.147,         0.3,     100.203,         0.2,     100.154,         0.1,     100.069,         0.0,      98.102,        -1.1,      86.389,        -8.8,      94.781,        -1.9,      98.268,        -0.1,     149.969,      28.879,      30.525,       7.712,      67.133,      15.720,       0.193,       0.204,       0.051,       0.448,       0.105,      99.174,        -0.5,      97.874,        -0.3,      99.898,         0.1,      96.968,        -0.7
2015,323000,5700,Printing and related support activities (NAICS 323),      99.263,        -1.7,      97.223,         0.5,      94.663,        -1.9,      99.532,         0.7,      97.192,        -1.0,     101.948,         0.7,      95.334,        -1.7,      99.285,        -0.3,      99.760,        -0.1,      99.314,        -0.2,     100.089,         0.3,     100.088,         0.0,     100.074,         0.0,      96.507,        -1.2,      81.132,        -4.8,     103.331,         4.3,      83.874,        -5.6,      79.221,      12.755,      26.919,       1.302,      27.226,      11.018,       0.161,       0.340,       0.016,       0.344,       0.139,      99.611,        -0.1,     101.399,         1.6,      97.550,        -0.8,      98.530,         0.7
2015,324000,5750,Petroleum and coal products (NAICS 324),     109.741,         0.5,      96.416,        -0.1,     110.317,         1.5,      96.996,        -2.1,     112.116,         3.7,      95.913,        -1.1,     116.893,         4.8,     103.014,         1.1,     100.120,         0.0,     102.322,         0.9,     100.078,         0.0,     100.392,         0.2,     100.169,         0.0,     105.808,         0.4,      52.805,       -35.7,      96.920,         1.5,      58.329,       -17.0,     467.336,     124.622,      20.049,       7.771,     298.614,      16.281,       0.267,       0.043,       0.017,       0.639,       0.035,      98.861,        -0.8,     101.756,         3.3,      98.509,        -0.5,      99.097,         2.0
2015,325000,5800,Chemical products (NAICS 325),      95.503,        -3.3,     105.576,         2.3,     109.274,         3.4,     104.680,         1.4,      98.527,        -1.2,      92.271,        -4.3,     106.780,         3.2,     102.155,         1.1,     100.111,         0.1,     100.267,         0.3,     100.325,         0.2,     101.611,         0.6,     100.157,         0.1,     100.828,        -1.0,      98.560,        -6.1,     104.494,         6.0,     103.198,        -9.0,     657.028,     225.287,     102.647,      18.886,     240.389,      69.819,       0.343,       0.156,       0.029,       0.366,       0.106,      99.878,        -0.2,     100.746,         2.1,     100.039,        -1.0,     100.664,         0.9
2015,326000,5850,Plastics and rubber products (NAICS 326),      99.969,         2.2,     104.959,        -0.8,     105.380,         2.3,     110.152,         1.5,      96.528,        -0.8,      99.570,        -0.9,      96.945,         0.0,      99.603,         0.0,     100.018,         0.0,      99.481,         0.0,     100.253,        -0.2,     100.013,         0.0,     100.083,         0.0,     104.927,         1.4,      94.752,        -3.4,     103.571,        -1.7,     104.649,        -3.6,     215.224,      33.984,      43.718,       5.046,     110.794,      21.682,       0.158,       0.203,       0.023,       0.515,       0.101,      99.646,        -0.1,      97.423,        -2.1,      99.608,        -0.6,      96.697,        -2.8
2015,327000,5050,Nonmetallic mineral products (NAICS 327),     101.280,        -0.5,     106.002,         1.0,     100.357,         0.5,     107.072,         1.6,     101.708,        -1.3,     106.977,         0.0,      95.075,        -1.3,      98.845,        -0.3,      99.947,         0.0,      98.647,        -0.4,     100.362,        -0.1,     100.178,         0.0,     100.073,         0.0,     107.359,         0.5,      87.811,        -7.7,     114.710,         3.0,     102.928,        -0.3,     107.280,      26.737,      27.675,       5.221,      33.405,      14.242,       0.249,       0.258,       0.049,       0.311,       0.133,      98.910,        -0.5,     102.708,         0.4,      99.647,        -0.3,     101.232,        -0.4
2015,331000,5100,Primary metal products (NAICS 331),     103.561,         3.2,      95.686,        -8.2,     101.290,        -0.5,      98.167,        -2.5,     101.475,        -2.7,      97.831,        -4.7,     103.725,         2.1,     100.543,         0.3,     100.036,         0.0,     100.303,         0.2,     100.076,         0.0,     100.191,         0.1,     100.012,         0.0,      99.093,        -5.2,      82.568,       -14.9,      95.907,       -10.9,      88.785,        -8.4,     190.753,      28.203,      31.564,       9.608,     103.567,      17.812,       0.148,       0.165,       0.050,       0.543,       0.093,      99.107,        -0.7,      99.099,        -4.8,      99.153,        -0.6,      97.382,        -6.0
2015,332000,5150,Fabricated metal products (NAICS 332),      95.991,        -2.3,     104.375,        -1.3,     107.659,         2.1,     105.811,         0.1,      95.941,        -2.8,      93.063,        -5.5,     103.092,         2.8,     100.436,         0.4,      99.970,         0.0,     100.344,         0.3,     100.390,         0.2,     100.082,         0.1,     100.037,         0.0,     100.191,        -3.5,      96.552,        -3.5,     103.532,        -3.0,     101.161,        -2.3,     320.829,      47.692,      98.667,       4.538,     127.024,      42.908,       0.149,       0.308,       0.014,       0.396,       0.134,      99.881,         0.0,      99.662,        -0.9,      99.580,        -0.2,      99.126,        -1.2
2015,333000,5200,Machinery (NAICS 333),      93.407,        -4.1,      95.466,        -4.9,     105.674,         1.0,     100.565,        -3.0,      89.642,        -6.0,      84.384,        -9.7,     106.231,         4.0,     101.046,         0.7,     100.019,         0.0,     100.530,         0.4,     100.266,         0.0,     100.425,         0.2,     100.069,         0.0,      89.172,        -8.8,      89.821,        -3.4,      89.158,        -8.2,      96.426,        -4.9,     348.758,      56.593,      95.277,       2.029,     154.013,      40.847,       0.162,       0.273,       0.006,       0.442,       0.117,      99.939,         0.0,      95.111,        -2.5,      99.655,        -0.2,      94.724,        -2.7
2015,334000,5250,Computer and electronic products (NAICS 334),     106.205,         3.2,      91.156,        -4.1,     102.855,         1.0,      96.449,         0.5,      98.928,        -1.7,      94.125,        -2.1,     105.102,         0.4,     101.827,         0.2,     100.239,         0.0,      99.953,        -0.1,      99.402,         0.0,     102.528,         0.7,      99.119,        -0.4,      96.812,        -1.1,      76.426,        -6.7,      70.146,       -19.7,      56.939,       -29.2,     309.780,     128.969,     136.634,       0.814,      20.698,      22.666,       0.416,       0.441,       0.003,       0.067,       0.073,      99.922,         0.0,      97.188,        -1.8,      94.764,        -3.1,      92.030,        -4.8
2015,335000,5300,"Electrical equipment, appliances, and components (NAICS 335)",     105.352,         5.5,      96.873,        -5.4,     103.336,         1.6,     104.346,         2.5,      97.756,        -2.9,      98.763,        -1.7,      98.981,        -1.2,      99.784,        -0.2,      99.948,         0.0,      99.500,        -0.2,      99.982,        -0.1,     100.253,         0.0,     100.076,         0.0,     102.057,        -0.2,      77.114,       -11.8,      91.366,       -11.8,      87.521,       -13.5,     119.772,      28.987,      34.701,       0.771,      46.597,       8.716,       0.242,       0.290,       0.006,       0.389,       0.073,      99.772,        -0.1,      94.510,        -6.3,      98.635,        -1.3,      93.008,        -7.6
2015,336100,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      96.262,        -2.1,     123.330,         5.8,     112.484,         4.0,     113.059,         4.3,     101.649,        -2.2,     105.543,        -0.4,      96.310,        -1.8,      99.484,        -0.2,     100.074,         0.0,      99.615,        -0.2,      99.574,        -0.2,      99.740,        -0.1,     100.063,         0.0,     118.720,         3.6,     109.130,         3.6,     128.658,         6.5,     117.075,         6.8,     525.292,      75.509,      70.304,       2.762,     344.283,      32.433,       0.144,       0.134,       0.005,       0.655,       0.062,      99.960,         0.0,     106.608,         0.3,     100.031,         0.1,     106.598,         0.4
2015,336200,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      96.262,        -2.1,     123.330,         5.8,     112.484,         4.0,     113.059,         4.3,     101.649,        -2.2,     105.543,        -0.4,      96.310,        -1.8,      99.484,        -0.2,     100.074,         0.0,      99.615,        -0.2,      99.574,        -0.2,      99.740,        -0.1,     100.063,         0.0,     118.720,         3.6,     109.130,         3.6,     128.658,         6.5,     117.075,         6.8,     525.292,      75.509,      70.304,       2.762,     344.283,      32.433,       0.144,       0.134,       0.005,       0.655,       0.062,      99.960,         0.0,     106.608,         0.3,     100.031,         0.1,     106.598,         0.4
2015,336300,5360,"Motor vehicles, bodies and trailers, and parts (NAICS 3361-3363)",      96.262,        -2.1,     123.330,         5.8,     112.484,         4.0,     113.059,         4.3,     101.649,        -2.2,     105.543,        -0.4,      96.310,        -1.8,      99.484,        -0.2,     100.074,         0.0,      99.615,        -0.2,      99.574,        -0.2,      99.740,        -0.1,     100.063,         0.0,     118.720,         3.6,     109.130,         3.6,     128.658,         6.5,     117.075,         6.8,     525.292,      75.509,      70.304,       2.762,     344.283,      32.433,       0.144,       0.134,       0.005,       0.655,       0.062,      99.960,         0.0,     106.608,         0.3,     100.031,         0.1,     106.598,         0.4
2015,336400,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,336500,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,336600,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,336700,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,336800,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,336900,5370,Other transportation equipment (NAICS 3364-3369),     103.317,         1.0,     105.664,        -1.3,     103.464,         2.0,     100.728,        -0.6,     109.325,         0.2,     105.514,        -2.2,     103.612,         2.5,     100.801,         0.6,     100.071,         0.0,     100.598,         0.3,     100.238,         0.0,      99.687,         0.0,     100.443,         0.2,     109.169,        -0.3,      91.331,         0.5,     113.264,        -3.8,     100.097,        -1.2,     290.296,      70.340,      78.370,       1.252,     101.808,      38.524,       0.242,       0.270,       0.004,       0.351,       0.133,      99.955,         0.0,     104.739,        -1.2,     100.032,        -0.1,     104.725,        -1.3
2015,337000,5400,Furniture and related products (NAICS 337),     105.641,         2.2,     102.089,         3.0,     101.334,         1.1,     107.127,         0.4,     100.791,         5.7,     106.428,         4.2,      94.703,         1.5,      99.584,         0.1,      99.998,         0.0,      99.456,         0.1,     100.048,         0.3,     100.023,         0.0,     100.105,         0.1,     107.848,         5.3,      90.700,         9.1,     103.069,         5.8,      89.783,        -0.6,      71.200,       7.627,      21.408,       0.616,      33.587,       7.962,       0.107,       0.301,       0.009,       0.472,       0.112,      99.824,         0.1,      98.058,         3.0,      97.830,         0.0,      95.761,         3.0
2015,339000,5450,Miscellaneous manufacturing (NAICS 339),      94.324,        -3.9,     109.022,         4.2,     106.335,         1.7,     105.255,         3.1,      96.803,        -2.5,      96.708,        -1.6,     100.098,        -0.9,     100.045,        -0.2,     100.204,         0.0,      99.513,        -0.2,      99.682,         0.1,     100.185,         0.0,     100.140,         0.0,     102.834,         0.1,     102.129,         3.6,     118.135,         7.0,     105.436,         4.5,     143.684,      25.676,      53.935,       0.907,      42.992,      20.173,       0.179,       0.375,       0.006,       0.299,       0.140,      99.969,         0.0,     103.058,         1.2,      99.886,         0.2,     102.909,         1.5
2016,311000,5500,"Food and beverage and tobacco products (NAICS 311,312)",      96.515,        -2.4,     108.653,         4.1,     107.393,         2.1,     111.062,         4.2,      96.449,        -2.6,      97.647,        -0.6,      98.773,        -2.0,      99.746,        -0.3,     100.026,         0.0,      99.646,        -0.3,     100.278,         0.0,     100.033,         0.0,     100.042,         0.0,     104.867,         1.5,      83.229,        -2.1,     108.899,         4.3,     111.447,         6.9,     770.202,     128.085,     110.197,       9.359,     453.668,      68.892,       0.166,       0.143,       0.012,       0.589,       0.089,      99.616,        -0.1,     100.087,         0.1,     100.205,         0.2,      99.908,         0.2
2016,312000,5500,"Food and beverage and tobacco products (NAICS 311,312)",      96.515,        -2.4,     108.653,         4.1,     107.393,         2.1,     111.062,         4.2,      96.449,        -2.6,      97.647,        -0.6,      98.773,        -2.0,      99.746,        -0.3,     100.026,         0.0,      99.646,        -0.3,     100.278,         0.0,     100.033,         0.0,     100.042,         0.0,     104.867,         1.5,      83.229,        -2.1,     108.899,         4.3,     111.447,         6.9,     770.202,     128.085,     110.197,       9.359,     453.668,      68.892,       0.166,       0.143,       0.012,       0.589,       0.089,      99.616,        -0.1,     100.087,         0.1,     100.205,         0.2,      99.908,         0.2
2016,313000,5550,"Textile mills and textile product mills (NAICS 313,314)",     102.051,         0.6,      96.165,        -2.6,      93.897,        -1.8,      97.233,        -3.2,     102.439,        -0.4,     104.517,        -0.2,      98.012,        -0.2,      99.778,         0.0,      99.959,         0.0,      99.510,        -0.1,     100.344,        -0.4,     100.175,         0.1,     100.127,         0.0,      98.137,        -2.0,      78.357,        -4.9,      95.466,        -2.5,     104.565,        -1.8,      46.779,       5.750,      12.555,       1.165,      22.199,       5.111,       0.123,       0.268,       0.025,       0.475,       0.109,      99.419,        -0.1,      99.967,        -0.4,     100.877,         0.0,     100.259,        -0.5
2016,314000,5550,"Textile mills and textile product mills (NAICS 313,314)",     102.051,         0.6,      96.165,        -2.6,      93.897,        -1.8,      97.233,        -3.2,     102.439,        -0.4,     104.517,        -0.2,      98.012,        -0.2,      99.778,         0.0,      99.959,         0.0,      99.510,        -0.1,     100.344,        -0.4,     100.175,         0.1,     100.127,         0.0,      98.137,        -2.0,      78.357,        -4.9,      95.466,        -2.5,     104.565,        -1.8,      46.779,       5.750,      12.555,       1.165,      22.199,       5.111,       0.123,       0.268,       0.025,       0.475,       0.109,      99.419,        -0.1,      99.967,        -0.4,     100.877,         0.0,     100.259,        -0.5
2016,315000,5600,"Apparel and leather and applied products (NAICS 315,316)",     101.187,         2.8,      89.512,        -6.5,      95.042,        -1.9,      86.433,       -10.7,     105.455,         6.3,      95.300,        -1.9,     110.656,         8.4,     101.157,         0.9,     100.059,         0.0,     100.527,         0.6,     100.296,        -0.7,     100.436,         0.2,     100.131,         0.0,      90.575,        -3.8,     138.438,        53.5,      85.844,       -12.5,     107.350,        30.7,      14.716,       1.620,       7.929,       0.069,       3.389,       1.709,       0.110,       0.539,       0.005,       0.230,       0.116,     100.191,         0.2,     100.038,        -0.8,     102.487,         3.8,     102.741,         3.2
2016,316000,5600,"Apparel and leather and applied products (NAICS 315,316)",     101.187,         2.8,      89.512,        -6.5,      95.042,        -1.9,      86.433,       -10.7,     105.455,         6.3,      95.300,        -1.9,     110.656,         8.4,     101.157,         0.9,     100.059,         0.0,     100.527,         0.6,     100.296,        -0.7,     100.436,         0.2,     100.131,         0.0,      90.575,        -3.8,     138.438,        53.5,      85.844,       -12.5,     107.350,        30.7,      14.716,       1.620,       7.929,       0.069,       3.389,       1.709,       0.110,       0.539,       0.005,       0.230,       0.116,     100.191,         0.2,     100.038,        -0.8,     102.487,         3.8,     102.741,         3.2
2016,321000,5000,Wood products (NAICS 321),      98.703,         0.8,     115.535,         2.5,     107.121,         1.7,     113.436,         4.4,     100.378,        -0.1,     106.457,         1.6,      94.290,        -1.7,      99.192,        -0.2,      99.961,         0.0,      99.162,        -0.2,      99.974,         0.2,      99.998,         0.0,     100.071,         0.0,     114.037,         3.3,     102.994,        -1.3,     118.001,         2.2,     124.904,         1.4,      85.365,      12.454,      22.642,       1.932,      39.321,       9.016,       0.146,       0.265,       0.023,       0.461,       0.106,      99.725,        -0.1,     101.865,        -0.6,     100.953,        -0.2,     102.552,        -0.9
